id;span_text;raw_output;pred_label;true_label;confidence;rationale
799;the herd You know ther fucking name They're' the fucking;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains excessive profanity ('fucking' appears twice) without targeting a specific entity.""
}";1;1;HIGH;The span_text contains excessive profanity ('fucking' appears twice) without targeting a specific entity.
512;to the crimes committed by Trash and his cronies, the;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted reference to 'Trash and his cronies', implying a conflictual tone.""
}";2;2;HIGH;The span_text contains a targeted reference to 'Trash and his cronies', implying a conflictual tone.
592;@GlennBBC @NicolaSturgeon She can come out with as many diktats;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack on Nicola Sturgeon, a protected category, with the phrase 'diktats' implying authoritarian or dictatorial behavior.""
}";2;0;HIGH;The span_text contains a targeted attack on Nicola Sturgeon, a protected category, with the phrase 'diktats' implying authoritarian or dictatorial behavior.
1121;deaths reported in England on Dec 24th, you daft twat.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted insult 'you daft twat', which is directed at a specific entity, making it conflictual.""
}";2;2;HIGH;The span contains targeted insult 'you daft twat', which is directed at a specific entity, making it conflictual.
1031;the guy that fathered a bastard child while cheating on;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult based on the concept of a bastard child, which implies a negative judgment on the child's legitimacy.""
}";2;1;HIGH;The span_text contains a targeted insult based on the concept of a bastard child, which implies a negative judgment on the child's legitimacy.
2;ignore the fucking heart.;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('fucking') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('fucking') without targeting a specific entity.
1704;shit mood today. Some monkey hoodrat hopped around asking me',''whAt's;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span contains profanity ('shit') and derogatory slang ('monkey hoodrat'), but does not target a specific entity.""
}";1;2;MEDIUM;The span contains profanity ('shit') and derogatory slang ('monkey hoodrat'), but does not target a specific entity.
1462;This is Four Seasons Total Landscaping level dipshittery right here.;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('dipshittery') without targeting a specific entity.""
}";1;2;HIGH;The span_text contains profanity ('dipshittery') without targeting a specific entity.
546;anyways off i go only logged on to congratulate my;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
49;Wtf does an ex cop know about handling a pandemic?;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('Wtf') but does not target a specific entity or use a slur.""
}";1;2;MEDIUM;The span_text contains profanity ('Wtf') but does not target a specific entity or use a slur.
97;Then, when you have the number above the baseline, how;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
1203;Almost as decrepit as Biden. But, this zombie is retired.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a derogatory comparison of a person (Biden) based on their identity.""
}";2;2;HIGH;The span_text contains a derogatory comparison of a person (Biden) based on their identity.
1676;cus tf it's icy as fucccc outside i almost fell;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains excessive profanity ('fucccc') without targeting a specific entity.""
}";1;1;HIGH;The span contains excessive profanity ('fucccc') without targeting a specific entity.
1969;u big fat wh * te nasty smelling fat bitch;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('big fat wh * te nasty smelling fat bitch') without a targeted insult, which aligns with the UNHARMFUL_PROFANITY label.""
}";1;2;HIGH;The span_text contains profanity ('big fat wh * te nasty smelling fat bitch') without a targeted insult, which aligns with the UNHARMFUL_PROFANITY label.
4;us our gun rights. These douchebags need to be stopped.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted language towards a group ('these douchebags') which implies a conflictual tone.""
}";2;2;HIGH;The span_text contains targeted language towards a group ('these douchebags') which implies a conflictual tone.
146;Abiding memories of Reading Festival 1980 are NWOBHM, swimming in;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, or targeted insults.
409;the majority of people DID ' NT. The democRATS CHEATED.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insults towards a political group ('democRATS'), which is a protected category.""
}";2;2;HIGH;The span_text contains targeted insults towards a political group ('democRATS'), which is a protected category.
999;You were in the Millitary, nerd. Killing kids was your;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains language that is an attack based on protected categories (killing kids), which is considered conflictual.""
}";2;2;HIGH;The span_text contains language that is an attack based on protected categories (killing kids), which is considered conflictual.
239;Cot Deaths, suicides, burned bodies, fatal RTCs. Little old lady;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a reference to 'fatal RTCs' which implies a conflictual tone, and the mention of a 'Little old lady' in the same context may be perceived as insensitive or dismissive.""
}";2;0;HIGH;The span_text contains a reference to 'fatal RTCs' which implies a conflictual tone, and the mention of a 'Little old lady' in the same context may be perceived as insensitive or dismissive.
72;lmaooo. Them 21 year old bitches used to treat 27;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('bitches') without targeting a specific entity, thus fitting the UNHARMFUL_PROFANITY label.""
}";1;1;HIGH;The span_text contains profanity ('bitches') without targeting a specific entity, thus fitting the UNHARMFUL_PROFANITY label.
1587;Breaking News: Creepy handsy bastard sets up new party without;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language ('handsy bastard') and a targeted insult ('sets up new party without'), which is directed at a specific entity, indicating conflictual language.""
}";2;2;HIGH;The span_text contains targeted derogatory language ('handsy bastard') and a targeted insult ('sets up new party without'), which is directed at a specific entity, indicating conflictual language.
1418;@user Mmmm I'm tryna tittyfuck and fuck;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profane language, specifically 'tittyfuck', which is not directed towards a specific entity.""
}";1;1;HIGH;The span contains profane language, specifically 'tittyfuck', which is not directed towards a specific entity.
223;love it when i get acid reflux because of my;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
195;It was amazinggggg every single drag queen was great -;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, or targeted insults.
464;@SarahKSilverman Your dishwasher washes ballsacks? Fuck I need one!! Does;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('Fuck') without targeting a specific entity.""
}";1;1;HIGH;The span contains profanity ('Fuck') without targeting a specific entity.
1741;time Rangers, finish these fenian bastards today kill any sort;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted conflictual language with phrases 'fenian bastards' and 'kill any sort', which are directed towards a specific group.""
}";2;2;HIGH;The span contains targeted conflictual language with phrases 'fenian bastards' and 'kill any sort', which are directed towards a specific group.
356;does not give a flying fuck if you'll' never vote;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('fuck') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('fuck') without targeting a specific entity.
1642;Her titties make the pain go away, that's a perky;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span contains profanity ('titties', 'perky') that is not directed toward a specific entity, but still considered harmful.""
}";1;1;MEDIUM;The span contains profanity ('titties', 'perky') that is not directed toward a specific entity, but still considered harmful.
1659;I am a fucking dork. Here's an example! I accidentally;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('fucking dork') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('fucking dork') without targeting a specific entity.
1311;even is their problem??? Like bitxh do i look like;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted insult based on the phrase 'bitxh' which is a derogatory term.""
}";2;1;HIGH;The span contains targeted insult based on the phrase 'bitxh' which is a derogatory term.
